Zip,Cases,Deaths,Recovered,ReportDate,TOT_POP,CS_RATE,DTH_RATE,Active,ACT_RATE,Date
73099,6276,19,5608,01/06/2021,68676,91.38563690372183,0.27666142466072574,649,9.450171821305842,01/06/2021 11:00AM
74012,5195,52,4555,01/06/2021,62429,83.21453170802032,0.832946226913774,588,9.418699642794214,01/06/2021 11:00AM
73160,4470,24,3924,01/06/2021,59401,75.2512583963233,0.4040336021279103,522,8.787730846282049,01/06/2021 11:00AM
73013,3754,33,3331,01/06/2021,52254,71.84139013281279,0.6315306005281892,390,7.46354346078769,01/06/2021 11:00AM
73072,3709,29,3302,01/06/2021,46675,79.46438136047135,0.6213176218532405,378,8.098553829673273,01/06/2021 11:00AM
74055,3663,15,3171,01/06/2021,45378,80.72193573978579,0.33055665741108026,477,10.511701705672353,01/06/2021 11:00AM
74133,3619,33,3168,01/06/2021,46067,78.55948943929495,0.716347928017887,418,9.073740421559902,01/06/2021 11:00AM
73170,3565,34,3090,01/06/2021,37699,94.5648425687684,0.9018806864903578,441,11.697923021830817,01/06/2021 11:00AM
74014,3326,19,2944,01/06/2021,40100,82.9426433915212,0.47381546134663344,363,9.052369077306734,01/06/2021 11:00AM
73071,3109,38,2735,01/06/2021,42656,72.88540885221305,0.8908477119279821,336,7.876969242310577,01/06/2021 11:00AM
73034,3098,11,2809,01/06/2021,44647,69.38876072300489,0.24637713620176047,278,6.226622169462674,01/06/2021 11:00AM
73119,3024,30,2737,01/06/2021,32119,94.14988013325446,0.9340265886235561,257,8.001494442541798,01/06/2021 11:00AM
74464,2783,12,2357,01/06/2021,31404,88.61928416762197,0.38211692777990064,414,13.183034008406572,01/06/2021 11:00AM
73159,2770,10,2474,01/06/2021,33816,81.91388691743553,0.2957180033120417,286,8.457534894724391,01/06/2021 11:00AM
74820,2756,22,2351,01/06/2021,31480,87.5476493011436,0.6988564167725541,383,12.166454891994917,01/06/2021 11:00AM
73505,2704,29,2354,01/06/2021,48713,55.50879641984686,0.5953236302424404,321,6.58961673475253,01/06/2021 11:00AM
