Zip,Cases,Deaths,Recovered,ReportDate,TOT_POP,CS_RATE,DTH_RATE,Active,ACT_RATE,Date
73099,7049,21,6323,01/16/2021,68676,102.64138854912925,0.30578367988817057,705,10.265594967674296,01/17/2021 11:00AM
74012,5845,61,5118,01/16/2021,62429,93.62635954444248,0.9771099969565425,666,10.668118983164876,01/17/2021 11:00AM
73160,5123,28,4490,01/16/2021,59401,86.24433932088685,0.47137253581589533,605,10.185013720307738,01/17/2021 11:00AM
73013,4346,36,3850,01/16/2021,52254,83.17066636047001,0.6889424733034792,460,8.803153825544456,01/17/2021 11:00AM
74055,4157,25,3647,01/16/2021,45378,91.60826832385737,0.5509277623518004,485,10.687998589624927,01/17/2021 11:00AM
73072,4120,30,3642,01/16/2021,46675,88.26995179432244,0.6427423674343867,448,9.598286020353509,01/17/2021 11:00AM
74133,4057,39,3546,01/16/2021,46067,88.06738012025963,0.846593005839321,472,10.245946121952807,01/17/2021 11:00AM
73170,3999,36,3505,01/16/2021,37699,106.07708427279239,0.954932491578026,458,12.148863365075997,01/17/2021 11:00AM
74014,3787,24,3330,01/16/2021,40100,94.43890274314215,0.598503740648379,433,10.798004987531172,01/17/2021 11:00AM
73034,3576,11,3199,01/16/2021,44647,80.09496718704504,0.24637713620176047,366,8.197639259076757,01/17/2021 11:00AM
73071,3499,41,3030,01/16/2021,42656,82.02831957989497,0.9611777944486122,428,10.033758439609903,01/17/2021 11:00AM
73119,3241,32,2926,01/16/2021,32119,100.90600579096485,0.9962950278651266,283,8.810984152682213,01/17/2021 11:00AM
73401,3214,14,2525,01/16/2021,35952,89.39697374276813,0.3894080996884735,675,18.775033377837115,01/17/2021 11:00AM
74464,3193,16,2705,01/16/2021,31404,101.67494586676857,0.5094892370398676,472,15.029932492676092,01/17/2021 11:00AM
74820,3157,27,2692,01/16/2021,31480,100.28589580686149,0.8576874205844981,438,13.913595933926302,01/17/2021 11:00AM
73505,3120,32,2669,01/16/2021,48713,64.04861125366945,0.6569088333709687,419,8.601400036951121,01/17/2021 11:00AM
73159,3062,11,2742,01/16/2021,33816,90.54885261414715,0.3252898036432458,309,9.137686302342086,01/17/2021 11:00AM
73012,3003,8,2651,01/16/2021,37639,79.78426631950903,0.21254549802067005,344,9.139456414888812,01/17/2021 11:00AM
73703,2973,16,2681,01/16/2021,30331,98.01852889782731,0.5275131054037124,276,9.099601068214039,01/17/2021 11:00AM
73120,2881,36,2533,01/16/2021,35771,80.54010231751978,1.0064018338877863,312,8.722149227027481,01/17/2021 11:00AM
74011,2835,16,2486,01/16/2021,27969,101.36222246058135,0.5720619257034574,333,11.906038828703208,01/17/2021 11:00AM
74017,2808,58,2400,01/16/2021,28375,98.96035242290749,2.0440528634361232,350,12.334801762114537,01/17/2021 11:00AM
74074,2803,11,2536,01/16/2021,32812,85.4260636352554,0.3352432037059612,256,7.802023649884189,01/17/2021 11:00AM
74701,2796,22,2408,01/16/2021,25267,110.65817073653382,0.8707009142359599,366,14.485297027743698,01/17/2021 11:00AM
74403,2718,29,2284,01/16/2021,30573,88.90197232852518,0.9485493736303274,405,13.246982631733884,01/17/2021 11:00AM
74008,2685,17,2371,01/16/2021,28808,93.2032768675368,0.5901138572618717,297,10.309636212163287,01/17/2021 11:00AM
74063,2523,26,2142,01/16/2021,31703,79.58237390783208,0.8201116613569694,355,11.197678453143235,01/17/2021 11:00AM
74136,2523,39,2214,01/16/2021,31835,79.25239516255692,1.2250667504319146,270,8.481231349144023,01/17/2021 11:00AM
73069,2511,16,2199,01/16/2021,24416,102.84239842726082,0.6553079947575361,296,12.123197903014416,01/17/2021 11:00AM
73701,2502,29,2264,01/16/2021,23646,105.81070794214666,1.2264230736699653,209,8.83870422058699,01/17/2021 11:00AM
74501,2443,19,2192,01/16/2021,28016,87.2001713306682,0.6781838949171902,232,8.280982295830954,01/17/2021 11:00AM
74137,2441,21,2165,01/16/2021,28241,86.43461633794837,0.7435997308877164,255,9.029425303636557,01/17/2021 11:00AM
73942,2415,18,2265,01/16/2021,13454,179.50052029136316,1.3378920767058122,132,9.811208562509291,01/17/2021 11:00AM
73110,2342,24,1995,01/16/2021,33383,70.1554683521553,0.7189287960938202,323,9.675583380762664,01/17/2021 11:00AM
73162,2324,23,2063,01/16/2021,29747,78.12552526305173,0.7731872121558476,238,8.000806804047468,01/17/2021 11:00AM
73112,2320,20,2071,01/16/2021,33335,69.59652017399131,0.599970001499925,229,6.869656517174141,01/17/2021 11:00AM
