Zip,Cases,Deaths,Recovered,ReportDate,TOT_POP,CS_RATE,DTH_RATE,Active,ACT_RATE,Date
73099,6481,19,5735,01/08/2021,68676,94.37066806453493,0.27666142466072574,727,10.58593977517619,01/09/2021 11:00AM
74012,5314,53,4646,01/08/2021,62429,85.12069711191914,0.8489644235851928,615,9.85119095292252,01/09/2021 11:00AM
73160,4619,25,4019,01/08/2021,59401,77.75963367620075,0.42086833554990655,575,9.679971717647852,01/09/2021 11:00AM
73013,3912,33,3416,01/08/2021,52254,74.86508209897808,0.6315306005281892,463,8.860565698319746,01/09/2021 11:00AM
74055,3806,17,3262,01/08/2021,45378,83.8732425404381,0.37463087839922427,527,11.613557230375953,01/09/2021 11:00AM
73072,3805,30,3349,01/08/2021,46675,81.52115693626139,0.6427423674343867,426,9.126941617568292,01/09/2021 11:00AM
74133,3699,36,3236,01/08/2021,46067,80.29609047691406,0.781470466928604,427,9.269108038292053,01/09/2021 11:00AM
73170,3668,34,3179,01/08/2021,37699,97.29701053078331,0.9018806864903578,455,12.069285657444494,01/09/2021 11:00AM
74014,3407,19,3022,01/08/2021,40100,84.96259351620948,0.47381546134663344,366,9.12718204488778,01/09/2021 11:00AM
73034,3224,11,2860,01/08/2021,44647,72.21089882858871,0.24637713620176047,353,7.906466279929223,01/09/2021 11:00AM
73071,3189,38,2778,01/08/2021,42656,74.76087771942986,0.8908477119279821,373,8.744373593398349,01/09/2021 11:00AM
73119,3065,30,2772,01/08/2021,32119,95.42638313770665,0.9340265886235561,263,8.188299760266508,01/09/2021 11:00AM
74464,2902,13,2402,01/08/2021,31404,92.40861036810598,0.4139600050948924,487,15.507578652400968,01/09/2021 11:00AM
74820,2848,23,2404,01/08/2021,31480,90.47013977128334,0.7306226175349427,421,13.373570520965693,01/09/2021 11:00AM
73159,2833,10,2527,01/08/2021,33816,83.77691033830139,0.2957180033120417,296,8.753252898036433,01/09/2021 11:00AM
73505,2777,31,2388,01/08/2021,48713,57.007369695974376,0.6363804323281259,358,7.349167573337713,01/09/2021 11:00AM
73012,2692,8,2329,01/08/2021,37639,71.52156008395546,0.21254549802067005,355,9.431706474667234,01/09/2021 11:00AM
73703,2690,15,2479,01/08/2021,30331,88.68814084599914,0.4945435363159803,196,6.462035541195477,01/09/2021 11:00AM
74074,2635,11,2337,01/08/2021,32812,80.3059856150189,0.3352432037059612,287,8.746799951237353,01/09/2021 11:00AM
73120,2629,35,2285,01/08/2021,35771,73.49528948030527,0.9784462273909033,309,8.638282407536831,01/09/2021 11:00AM
73401,2621,13,2008,01/08/2021,35952,72.90275923453493,0.36159323542501115,600,16.688918558077436,01/09/2021 11:00AM
74017,2599,58,2169,01/08/2021,28375,91.59471365638765,2.0440528634361232,372,13.110132158590307,01/09/2021 11:00AM
