Zip,Cases,Deaths,Recovered,ReportDate,TOT_POP,CS_RATE,DTH_RATE,Active,ACT_RATE,Date
73099,8603,43,8358,02/25/2021,68676,125.26938086085387,0.6261284873900635,202,2.941347777971926,02/25/2021 11:00AM
74012,7177,78,6935,02/25/2021,62429,114.96259751077224,1.249419340370661,164,2.626984254112672,02/25/2021 11:00AM
73160,6167,36,5869,02/25/2021,59401,103.81980101345096,0.6060504031918654,262,4.410700156563021,02/25/2021 11:00AM
74055,5139,38,4981,02/25/2021,45378,113.2487108290361,0.8374101987747367,120,2.644453259288642,02/25/2021 11:00AM
73013,5132,47,4944,02/25/2021,52254,98.21257702759597,0.8994526734795423,141,2.6983580204386266,02/25/2021 11:00AM
74133,5011,60,4828,02/25/2021,46067,108.77634749386762,1.30245077821434,123,2.670024095339397,02/25/2021 11:00AM
73072,4999,46,4796,02/25/2021,46675,107.10230316014997,0.9855382967327263,157,3.363685056239957,02/25/2021 11:00AM
73170,4941,47,4731,02/25/2021,37699,131.06448446908405,1.2467174195602004,163,4.323722114644951,02/25/2021 11:00AM
74014,4726,32,4579,02/25/2021,40100,117.85536159600997,0.7980049875311721,115,2.8678304239401493,02/25/2021 11:00AM
73034,4218,22,4087,02/25/2021,44647,94.4744327726387,0.49275427240352093,109,2.4413734405447176,02/25/2021 11:00AM
73505,4193,54,3851,02/25/2021,48713,86.07558557263975,1.1085336563135098,288,5.912179500338718,02/25/2021 11:00AM
73401,4183,33,4002,02/25/2021,35952,116.34957721406319,0.9178905206942589,148,4.116599910992434,02/25/2021 11:00AM
73071,4126,50,3912,02/25/2021,42656,96.72730682670668,1.1721680420105027,164,3.8447111777944487,02/25/2021 11:00AM
74820,3953,38,3750,02/25/2021,31480,125.57179161372301,1.2071156289707752,165,5.241423125794155,02/25/2021 11:00AM
73119,3766,50,3598,02/25/2021,32119,117.25147109187708,1.5567109810392603,118,3.6738379152526544,02/25/2021 11:00AM
74464,3672,28,3466,02/25/2021,31404,116.9277799006496,0.8916061648197682,178,5.668067762068526,02/25/2021 11:00AM
73703,3669,31,3530,02/25/2021,30331,120.9653489828888,1.0220566417196928,108,3.5607134614750584,02/25/2021 11:00AM
73159,3582,19,3456,02/25/2021,33816,105.92618878637332,0.561864206292879,107,3.1641826354388454,02/25/2021 11:00AM
73012,3580,14,3479,02/25/2021,37639,95.11411036424984,0.3719546215361726,87,2.311432290974787,02/25/2021 11:00AM
74011,3526,26,3427,02/25/2021,27969,126.06814687689943,0.9296006292681183,73,2.6100325360220245,02/25/2021 11:00AM
74008,3465,24,3376,02/25/2021,28808,120.27908914190502,0.8331019161344071,65,2.256317689530686,02/25/2021 11:00AM
74701,3348,27,3157,02/25/2021,25267,132.50484822099972,1.0685874856532236,164,6.490679542486247,02/25/2021 11:00AM
73120,3325,42,3186,02/25/2021,35771,92.9523916021358,1.174135472869084,97,2.711693830197646,02/25/2021 11:00AM
74017,3307,64,3126,02/25/2021,28375,116.54625550660792,2.255506607929515,117,4.1233480176211454,02/25/2021 11:00AM
74403,3256,48,3011,02/25/2021,30573,106.49919863932227,1.5700127563536452,197,6.443594020868086,02/25/2021 11:00AM
74074,3251,16,3163,02/25/2021,32812,99.07960502255273,0.48762647811776183,72,2.194319151529928,02/25/2021 11:00AM
74063,3130,38,3015,02/25/2021,31703,98.7288269248967,1.1986247358294169,77,2.428792227864871,02/25/2021 11:00AM
74136,3064,52,2942,02/25/2021,31835,96.24626982880477,1.6334223339092193,70,2.198837757185488,02/25/2021 11:00AM
74137,2985,32,2882,02/25/2021,28241,105.6973903190397,1.1331043518289012,71,2.5140752806203746,02/25/2021 11:00AM
73701,2924,36,2790,02/25/2021,23646,123.65727818658546,1.5224562293834052,98,4.144464179988159,02/25/2021 11:00AM
73069,2899,25,2787,02/25/2021,24416,118.73361730013106,1.0239187418086502,87,3.563237221494102,02/25/2021 11:00AM
73533,2895,37,2771,02/25/2021,27582,104.95975636284534,1.3414545718222028,87,3.154231020230585,02/25/2021 11:00AM
73110,2874,40,2676,02/25/2021,33383,86.09172333223498,1.198214660156367,158,4.73294790761765,02/25/2021 11:00AM
74037,2856,18,2786,02/25/2021,18419,155.05727781095607,0.9772517509093871,52,2.8231717248493404,02/25/2021 11:00AM
74501,2848,22,2765,02/25/2021,28016,101.6561964591662,0.7852655625356939,61,2.177327241576242,02/25/2021 11:00AM
74066,2820,40,2714,02/25/2021,33041,85.34850640113797,1.2106171120728793,66,1.9975182349202505,02/25/2021 11:00AM
73112,2720,26,2634,02/25/2021,33335,81.5959202039898,0.7799610019499025,60,1.799910004499775,02/25/2021 11:00AM
74006,2699,56,2527,02/25/2021,27191,99.26078481850612,2.0595049832665224,116,4.266117465337796,02/25/2021 11:00AM
73162,2690,36,2573,02/25/2021,29747,90.42928698692306,1.2102060712004572,81,2.7229636602010285,02/25/2021 11:00AM
74134,2596,12,2511,02/25/2021,16254,159.71453180755506,0.7382798080472499,73,4.49120216562077,02/25/2021 11:00AM
73064,2588,23,2500,02/25/2021,23526,110.00595086287512,0.9776417580549179,65,2.7629006205899858,02/25/2021 11:00AM
73109,2565,16,2449,02/25/2021,23144,110.82786035257517,0.691323885240235,100,4.3207742827514695,02/25/2021 11:00AM
73942,2550,22,2472,02/25/2021,13454,189.53471086665678,1.6352014270848818,56,4.162330905306972,02/25/2021 11:00AM
73107,2509,14,2407,02/25/2021,25328,99.06032849020846,0.5527479469361971,88,3.4744156664560957,02/25/2021 11:00AM
74804,2475,35,2379,02/25/2021,20867,118.60832894043226,1.6772895001677288,61,2.9232759860066135,02/25/2021 11:00AM
73132,2420,28,2326,02/25/2021,28199,85.8186460512784,0.9929430121635519,66,2.3405085286712293,02/25/2021 11:00AM
74105,2400,27,2299,02/25/2021,25046,95.82368442066598,1.0780164497324922,74,2.954563602970534,02/25/2021 11:00AM
73036,2397,17,2313,02/25/2021,20920,114.5793499043977,0.8126195028680688,67,3.202676864244742,02/25/2021 11:00AM
73521,2375,41,2253,02/25/2021,20676,114.8674792029406,1.982975430450764,81,3.9175856065002903,02/25/2021 11:00AM
73044,2374,21,2257,02/25/2021,23525,100.91392136025505,0.8926673751328374,96,4.080765143464399,02/25/2021 11:00AM
73129,2282,24,2183,02/25/2021,19764,115.46245699251163,1.2143290831815423,75,3.7947783849423193,02/25/2021 11:00AM
74021,2278,14,2221,02/25/2021,19907,114.43210930828351,0.7032702064600391,43,2.1600442055558347,02/25/2021 11:00AM
74801,2259,19,2155,02/25/2021,22194,101.78426601784265,0.8560872307830946,85,3.8298639271875285,02/25/2021 11:00AM
74019,2259,16,2200,02/25/2021,18185,124.22326092933736,0.8798460269452846,43,2.364586197415452,02/25/2021 11:00AM
74601,2255,24,2165,02/25/2021,19051,118.36648994803423,1.25977638969083,66,3.464385071649782,02/25/2021 11:00AM
73127,2248,11,2161,02/25/2021,25134,89.44059839261557,0.43765417362934667,76,3.0237924723482132,02/25/2021 11:00AM
73020,2244,17,2163,02/25/2021,23966,93.63264624885254,0.7093382291579737,64,2.6704498038888427,02/25/2021 11:00AM
