Zip,Cases,Deaths,Recovered,ReportDate,TOT_POP,CS_RATE,DTH_RATE,Active,ACT_RATE,Date
73099,5081,16,4408,12/20/2020,68676,73.98508940532355,0.2329780418195585,657,9.56666084221562,12/20/2020 11:00AM
74012,4315,47,3683,12/20/2020,62429,69.11851863717183,0.7528552435566804,585,9.370645052779958,12/20/2020 11:00AM
73160,3666,21,3122,12/20/2020,59401,61.7161327250383,0.3535294018619215,523,8.804565579704045,12/20/2020 11:00AM
73072,3172,22,2791,12/20/2020,46675,67.95929298339583,0.47134440278521694,359,7.6914836636314945,12/20/2020 11:00AM
73013,3172,28,2720,12/20/2020,52254,60.70348681440655,0.535844145902706,424,8.114211352240977,12/20/2020 11:00AM
74133,3004,27,2605,12/20/2020,46067,65.20936896259795,0.5861028501964529,372,8.075194824928907,12/20/2020 11:00AM
73170,2959,30,2525,12/20/2020,37699,78.49014562720497,0.7957770763150216,404,10.716464627708959,12/20/2020 11:00AM
74055,2852,10,2437,12/20/2020,45378,62.8498391290934,0.22037110494072018,405,8.925029750099167,12/20/2020 11:00AM
74014,2723,15,2300,12/20/2020,40100,67.90523690773068,0.3740648379052369,408,10.174563591022444,12/20/2020 11:00AM
73119,2709,30,2381,12/20/2020,32119,84.34260095270713,0.9340265886235561,298,9.277997446993991,12/20/2020 11:00AM
73034,2664,11,2332,12/20/2020,44647,59.668062803771804,0.24637713620176047,321,7.189732792796828,12/20/2020 11:00AM
73071,2630,37,2237,12/20/2020,42656,61.65603900975244,0.8674043510877719,356,8.345836459114778,12/20/2020 11:00AM
73159,2367,8,2055,12/20/2020,33816,69.99645138396025,0.2365744026496333,304,8.989827300686065,12/20/2020 11:00AM
74464,2313,9,1802,12/20/2020,31404,73.65303782957585,0.2865876958349255,502,15.985224812125844,12/20/2020 11:00AM
73703,2301,13,2059,12/20/2020,30331,75.86297847087138,0.42860439814051626,229,7.550031321090634,12/20/2020 11:00AM
73505,2295,19,1966,12/20/2020,48713,47.11268039332416,0.3900396198140127,310,6.36380432328126,12/20/2020 11:00AM
74074,2192,9,1974,12/20/2020,32812,66.80482750213336,0.274289893941241,209,6.3696208704132635,12/20/2020 11:00AM
74820,2173,12,1832,12/20/2020,31480,69.0279542566709,0.3811944091486658,329,10.45108005082592,12/20/2020 11:00AM
73120,2156,29,1857,12/20/2020,35771,60.27228760727964,0.8107125884096056,270,7.548013754158396,12/20/2020 11:00AM
73012,2138,6,1863,12/20/2020,37639,56.802784346024076,0.15940912351550254,269,7.146842370945031,12/20/2020 11:00AM
73942,2122,15,1958,12/20/2020,13454,157.72261037609633,1.1149100639215104,149,11.074773301620336,12/20/2020 11:00AM
73701,2052,25,1859,12/20/2020,23646,86.7800050748541,1.0572612704051425,168,7.104795737122558,12/20/2020 11:00AM
74701,2051,15,1729,12/20/2020,25267,81.17307159536153,0.5936597142517909,307,12.150235485019987,12/20/2020 11:00AM
74017,2021,55,1647,12/20/2020,28375,71.22466960352423,1.9383259911894273,319,11.242290748898677,12/20/2020 11:00AM
74011,1997,12,1678,12/20/2020,27969,71.40047910186277,0.42904644427759303,307,10.976438199435089,12/20/2020 11:00AM
74136,1981,29,1753,12/20/2020,31835,62.2271085283493,0.9109470708339877,199,6.250981623998744,12/20/2020 11:00AM
74403,1926,23,1470,12/20/2020,30573,62.99676184869002,0.7522977790861217,433,14.162823406273509,12/20/2020 11:00AM
74008,1920,11,1669,12/20/2020,28808,66.64815329075256,0.38183837822826994,240,8.33101916134407,12/20/2020 11:00AM
73069,1908,11,1710,12/20/2020,24416,78.14547837483617,0.45052424639580607,187,7.658912188728702,12/20/2020 11:00AM
73521,1866,33,1695,12/20/2020,20676,90.2495647127104,1.5960533952408589,138,6.674405107370864,12/20/2020 11:00AM
74137,1828,12,1604,12/20/2020,28241,64.72858609822599,0.424914131935838,212,7.506816330866471,12/20/2020 11:00AM
73109,1827,10,1644,12/20/2020,23144,78.94054614586935,0.4320774282751469,173,7.474939509160041,12/20/2020 11:00AM
73401,1788,11,1496,12/20/2020,35952,49.73297730307076,0.3059635068980864,281,7.815976858032934,12/20/2020 11:00AM
74063,1780,17,1549,12/20/2020,31703,56.14610604674637,0.5362268555026338,214,6.750149828091979,12/20/2020 11:00AM
73107,1764,8,1555,12/20/2020,25328,69.64624131396083,0.31585596967782686,201,7.9358812381554005,12/20/2020 11:00AM
73112,1739,17,1499,12/20/2020,33335,52.16739163041848,0.5099745012749363,223,6.689665516724164,12/20/2020 11:00AM
74037,1727,14,1533,12/20/2020,18419,93.76187632336175,0.7600846951517455,180,9.772517509093872,12/20/2020 11:00AM
74501,1711,18,1460,12/20/2020,28016,61.07224443175328,0.6424900057110222,233,8.316676185037121,12/20/2020 11:00AM
73162,1710,19,1482,12/20/2020,29747,57.48478838202171,0.6387198709113524,209,7.025918580024876,12/20/2020 11:00AM
73110,1695,16,1418,12/20/2020,33383,50.77434622412605,0.4792858640625468,261,7.818350657520295,12/20/2020 11:00AM
73036,1661,11,1522,12/20/2020,20920,79.39770554493309,0.5258126195028681,128,6.118546845124283,12/20/2020 11:00AM
74006,1661,37,1423,12/20/2020,27191,61.08638887867309,1.360744363943952,201,7.392151814938766,12/20/2020 11:00AM
74134,1659,9,1418,12/20/2020,16254,102.0671834625323,0.5537098560354374,232,14.273409622246831,12/20/2020 11:00AM
74066,1624,22,1430,12/20/2020,33041,49.15105475015889,0.6658394116400835,172,5.2056535819133805,12/20/2020 11:00AM
73129,1589,14,1345,12/20/2020,19764,80.3987047156446,0.7083586318558996,230,11.63732038048978,12/20/2020 11:00AM
73064,1586,13,1410,12/20/2020,23526,67.41477514239564,0.5525801241179972,163,6.928504633171809,12/20/2020 11:00AM
73132,1583,16,1352,12/20/2020,28199,56.136742437675096,0.5673960069506011,215,7.624383843398702,12/20/2020 11:00AM
74463,1559,2,1508,12/20/2020,2145,726.8065268065268,0.9324009324009324,49,22.843822843822846,12/20/2020 11:00AM
73533,1557,11,1277,12/20/2020,27582,56.44985860343702,0.3988108186498441,269,9.752737292437097,12/20/2020 11:00AM
74804,1547,13,1360,12/20/2020,20867,74.13619590741362,0.6229932429194422,174,8.338524943690995,12/20/2020 11:00AM
73127,1533,10,1324,12/20/2020,25134,60.99307710670804,0.39786743057213336,199,7.917561868385454,12/20/2020 11:00AM
73018,1482,19,1342,12/20/2020,20214,73.31552389433065,0.9399426140298802,121,5.985950331453449,12/20/2020 11:00AM
74105,1471,14,1267,12/20/2020,25046,58.731933242833186,0.5589714924538849,190,7.5860416833027235,12/20/2020 11:00AM
74801,1388,7,1184,12/20/2020,22194,62.5394250698387,0.3154005587095612,197,8.876272866540507,12/20/2020 11:00AM
74075,1366,3,1193,12/20/2020,24891,54.87927363304006,0.12052549114137641,170,6.829777831344662,12/20/2020 11:00AM
73044,1363,2,1137,12/20/2020,23525,57.93836344314559,0.08501594048884166,224,9.521785334750266,12/20/2020 11:00AM
74354,1361,17,1123,12/20/2020,17926,75.92323998661163,0.9483431886645096,221,12.328461452638624,12/20/2020 11:00AM
74115,1355,13,1204,12/20/2020,23347,58.03743521651604,0.5568167216344713,138,5.9108236604274635,12/20/2020 11:00AM
74019,1334,9,1143,12/20/2020,18185,73.3571624965631,0.4949133901567226,182,10.008248556502613,12/20/2020 11:00AM
73020,1295,9,1111,12/20/2020,23966,54.0348827505633,0.37553200367186845,175,7.302011182508554,12/20/2020 11:00AM
73108,1292,0,1131,12/20/2020,15156,85.24676695698074,0.0,161,10.62285563473212,12/20/2020 11:00AM
73010,1287,7,1108,12/20/2020,19735,65.21408664808716,0.35469977197871805,172,8.715480111477072,12/20/2020 11:00AM
74021,1284,5,1039,12/20/2020,19907,64.49992464962074,0.2511679308785854,240,12.0560606821721,12/20/2020 11:00AM
74146,1280,5,1161,12/20/2020,16130,79.35523868567886,0.30998140111593303,114,7.067575945443274,12/20/2020 11:00AM
73008,1272,12,1101,12/20/2020,20240,62.84584980237154,0.5928853754940712,159,7.855731225296442,12/20/2020 11:00AM
74601,1252,7,1006,12/20/2020,19051,65.7183349955383,0.367434780326492,239,12.545273214004515,12/20/2020 11:00AM
73139,1247,8,1092,12/20/2020,17563,71.00153732278085,0.4555030461766213,147,8.369868473495417,12/20/2020 11:00AM
73601,1240,12,1091,12/20/2020,10238,121.11740574330925,1.172103926548154,137,13.381519828091424,12/20/2020 11:00AM
73135,1213,11,1026,12/20/2020,22790,53.22509872751207,0.4826678367705134,176,7.722685388328214,12/20/2020 11:00AM
73003,1198,9,1013,12/20/2020,24147,49.612788338095825,0.37271710771524413,176,7.28869010643144,12/20/2020 11:00AM
73130,1175,14,988,12/20/2020,20604,57.02776159968938,0.67947971267715,173,8.396427878081926,12/20/2020 11:00AM
74129,1150,9,989,12/20/2020,19467,59.074330918991116,0.4623208506703652,152,7.80808547798839,12/20/2020 11:00AM
74960,1137,11,851,12/20/2020,13497,84.24094243165148,0.8149959250203749,275,20.37489812550937,12/20/2020 11:00AM
74135,1123,14,948,12/20/2020,20849,53.86349465202168,0.6714950357331287,161,7.72219291093098,12/20/2020 11:00AM
74145,1123,6,979,12/20/2020,18580,60.44133476856835,0.32292787944025836,138,7.427341227125942,12/20/2020 11:00AM
73114,1119,9,959,12/20/2020,18312,61.107470511140235,0.491480996068152,151,8.245958934032329,12/20/2020 11:00AM
73096,1107,10,976,12/20/2020,13684,80.89739842151418,0.7307804735457469,121,8.842443729903538,12/20/2020 11:00AM
73801,1091,7,930,12/20/2020,15529,70.25565071801145,0.45076952797990855,154,9.916929615557988,12/20/2020 11:00AM
73115,1051,7,884,12/20/2020,21032,49.971472042601754,0.3328261696462533,160,7.607455306200076,12/20/2020 11:00AM
74301,1047,4,899,12/20/2020,11499,91.05139577354552,0.3478563353335073,144,12.522828072006261,12/20/2020 11:00AM
74429,1039,16,827,12/20/2020,15208,68.31930562861652,1.0520778537611783,196,12.887953708574434,12/20/2020 11:00AM
74112,1023,13,876,12/20/2020,20892,48.96611143021253,0.6222477503350565,134,6.4139383496075055,12/20/2020 11:00AM
73501,983,12,872,12/20/2020,20617,47.679099772032785,0.582043944317796,99,4.8018625406218165,12/20/2020 11:00AM
73644,963,8,817,12/20/2020,14668,65.65312244341423,0.545404963185165,138,9.408235614944097,12/20/2020 11:00AM
74728,959,26,837,12/20/2020,11342,84.55298889084817,2.292364662317052,96,8.464115676247575,12/20/2020 11:00AM
74107,958,13,822,12/20/2020,19734,48.545657241309414,0.6587615283267457,123,6.232897537245363,12/20/2020 11:00AM
73507,954,7,848,12/20/2020,22480,42.437722419928825,0.3113879003558719,99,4.403914590747331,12/20/2020 11:00AM
73142,950,15,810,12/20/2020,14302,66.4242763249895,1.04880436302615,125,8.74003635855125,12/20/2020 11:00AM
74953,946,8,840,12/20/2020,12052,78.4931961500166,0.6637902422834384,98,8.131430467972121,12/20/2020 11:00AM
74070,938,8,805,12/20/2020,15183,61.77962194559705,0.5269050912204439,125,8.232892050319437,12/20/2020 11:00AM
74447,931,13,766,12/20/2020,16391,56.79946312000488,0.7931181746080166,152,9.273381733878347,12/20/2020 11:00AM
74401,930,12,729,12/20/2020,15972,58.22689706987227,0.7513148009015778,189,11.83320811419985,12/20/2020 11:00AM
73841,930,2,923,12/20/2020,1329,699.7742663656885,1.5048908954100828,5,3.762227238525207,12/20/2020 11:00AM
74110,923,16,821,12/20/2020,14812,62.31433972454766,1.080205238995409,86,5.806103159600324,12/20/2020 11:00AM
74344,920,29,770,12/20/2020,15322,60.044380629160685,1.8927033024409345,121,7.897141365357003,12/20/2020 11:00AM
74745,920,15,803,12/20/2020,9499,96.85230024213075,1.5791135909043057,102,10.73797241814928,12/20/2020 11:00AM
74955,915,6,766,12/20/2020,15122,60.507869329453776,0.39677291363576245,143,9.456421108319006,12/20/2020 11:00AM
74033,913,9,780,12/20/2020,11999,76.08967413951162,0.7500625052087674,124,10.334194516209685,12/20/2020 11:00AM
74525,897,2,760,12/20/2020,9492,94.50063211125158,0.21070375052675938,135,14.222503160556258,12/20/2020 11:00AM
73080,880,9,781,12/20/2020,9436,93.25985587113183,0.9537939805002119,90,9.53793980500212,12/20/2020 11:00AM
73005,871,15,757,12/20/2020,9585,90.87115284298383,1.5649452269170578,99,10.328638497652582,12/20/2020 11:00AM
74128,865,7,751,12/20/2020,13005,66.51287966166859,0.5382545174932718,107,8.227604767397155,12/20/2020 11:00AM
73122,855,9,709,12/20/2020,12789,66.85432793807178,0.7037297677691766,137,10.712330909375245,12/20/2020 11:00AM
73089,840,6,755,12/20/2020,12689,66.19907006068249,0.4728505004334463,79,6.2258649223737095,12/20/2020 11:00AM
73025,825,2,705,12/20/2020,13019,63.36892234426607,0.15362162992549352,118,9.063676165604116,12/20/2020 11:00AM
73051,825,7,716,12/20/2020,10399,79.33455139917301,0.6731416482354072,102,9.808635445715934,12/20/2020 11:00AM
74114,814,4,717,12/20/2020,16175,50.32457496136012,0.2472952086553323,93,5.749613601236476,12/20/2020 11:00AM
73106,795,3,696,12/20/2020,12683,62.68233067886146,0.23653709690136404,96,7.569187100843649,12/20/2020 11:00AM
74361,794,10,653,12/20/2020,16590,47.860156720916216,0.6027727546714888,131,7.896323086196503,12/20/2020 11:00AM
74868,791,9,660,12/20/2020,13443,58.84103250762478,0.6694934166480696,122,9.07535520345161,12/20/2020 11:00AM
74604,779,7,635,12/20/2020,12597,61.840120663650076,0.5556878621894101,137,10.875605302849884,12/20/2020 11:00AM
73065,774,5,689,12/20/2020,8404,92.09900047596382,0.5949547834364588,80,9.51927653498334,12/20/2020 11:00AM
74106,770,8,692,12/20/2020,18075,42.60027662517289,0.4426002766251729,70,3.872752420470263,12/20/2020 11:00AM
74104,753,4,677,12/20/2020,11454,65.74122577265584,0.34922297887200976,72,6.286013619696177,12/20/2020 11:00AM
74127,751,7,664,12/20/2020,15724,47.76138387178835,0.44517934367845335,80,5.087763927753753,12/20/2020 11:00AM
73118,732,4,637,12/20/2020,14087,51.96280258394264,0.28394974089586145,91,6.459856605380848,12/20/2020 11:00AM
74851,714,3,631,12/20/2020,10783,66.21533895947324,0.2782157099137531,80,7.419085597700084,12/20/2020 11:00AM
73503,710,1,677,12/20/2020,10882,65.24535930895057,0.09189487226612754,32,2.9406359125160813,12/20/2020 11:00AM
74873,709,1,611,12/20/2020,11863,59.765657928011464,0.08429570934839417,97,8.176683806794234,12/20/2020 11:00AM
73075,707,5,589,12/20/2020,9564,73.92304475115014,0.5227938101212882,113,11.815140108741113,12/20/2020 11:00AM
73717,704,4,605,12/20/2020,7031,100.12800455127294,0.5689091167685962,95,13.511591523254161,12/20/2020 11:00AM
73068,699,7,576,12/20/2020,12458,56.10852464279981,0.5618879434901268,116,9.31128592069353,12/20/2020 11:00AM
74023,695,5,568,12/20/2020,11396,60.98631098631098,0.4387504387504388,122,10.705510705510704,12/20/2020 11:00AM
74467,680,9,554,12/20/2020,15147,44.893378226711555,0.5941770647653001,117,7.7243018419489005,12/20/2020 11:00AM
73111,670,8,504,12/20/2020,11368,58.937368050668546,0.7037297677691766,158,13.898662913441239,12/20/2020 11:00AM
73078,665,5,577,12/20/2020,10718,62.045157678671394,0.4665049449524165,83,7.743982086210114,12/20/2020 11:00AM
73446,650,2,587,12/20/2020,8482,76.63286960622496,0.23579344494223062,61,7.191700070738033,12/20/2020 11:00AM
73045,647,4,509,12/20/2020,11293,57.29212786682015,0.3542017178783317,134,11.865757548924112,12/20/2020 11:00AM
73116,642,9,568,12/20/2020,9205,69.74470396523628,0.977729494839761,65,7.061379684953829,12/20/2020 11:00AM
74132,640,4,568,12/20/2020,9252,69.17423259835712,0.4323389537397319,68,7.349762213575443,12/20/2020 11:00AM
73741,625,1,391,12/20/2020,1712,365.0700934579439,0.5841121495327103,233,136.0981308411215,12/20/2020 11:00AM
74437,624,9,538,12/20/2020,9822,63.53084911423336,0.916310323762981,77,7.839543881083282,12/20/2020 11:00AM
73086,623,5,519,12/20/2020,8687,71.7163577759871,0.5755726948313572,99,11.396339357660873,12/20/2020 11:00AM
74035,621,2,584,12/20/2020,4223,147.05185886810324,0.4735969689793985,35,8.287946957139475,12/20/2020 11:00AM
73026,604,6,506,12/20/2020,10338,58.42522731669569,0.5803830528148578,92,8.899206809827819,12/20/2020 11:00AM
73662,601,10,551,12/20/2020,6447,93.2216534822398,1.5511090429657206,40,6.204436171862882,12/20/2020 11:00AM
73102,600,3,573,12/20/2020,4996,120.0960768614892,0.6004803843074459,24,4.803843074459567,12/20/2020 11:00AM
74743,599,5,509,12/20/2020,8397,71.33500059545075,0.5954507562224604,85,10.122662855781826,12/20/2020 11:00AM
73055,599,3,484,12/20/2020,10034,59.69703009766793,0.2989834562487542,112,11.162049033286825,12/20/2020 11:00AM
74346,587,3,475,12/20/2020,7479,78.48642866693409,0.40112314480545525,109,14.574140927931541,12/20/2020 11:00AM
73169,586,1,561,12/20/2020,2247,260.7921673342234,0.4450378282153983,24,10.68090787716956,12/20/2020 11:00AM
74003,575,9,494,12/20/2020,14194,40.51007467944201,0.6340707341130054,72,5.072565872904043,12/20/2020 11:00AM
73448,559,0,486,12/20/2020,6295,88.80063542494044,0.0,73,11.59650516282764,12/20/2020 11:00AM
74434,554,7,419,12/20/2020,8583,64.54619596877549,0.8155656530350693,128,14.913200512641268,12/20/2020 11:00AM
74426,552,6,442,12/20/2020,9688,56.97770437654831,0.6193228736581338,104,10.73492981007432,12/20/2020 11:00AM
74829,551,7,533,12/20/2020,1474,373.81275440976935,4.74898236092266,11,7.462686567164179,12/20/2020 11:00AM
73179,540,2,468,12/20/2020,5299,101.9060200037743,0.3774297037176826,70,13.21003963011889,12/20/2020 11:00AM
74432,531,9,414,12/20/2020,9278,57.2321621039017,0.9700366458288424,108,11.64043974994611,12/20/2020 11:00AM
74010,521,11,422,12/20/2020,10669,48.8330677664261,1.0310244633986314,88,8.248195707189051,12/20/2020 11:00AM
73165,487,1,423,12/20/2020,6720,72.4702380952381,0.14880952380952384,63,9.375,12/20/2020 11:00AM
74857,484,2,399,12/20/2020,8911,54.31489170687914,0.22444170126809562,83,9.314330602625967,12/20/2020 11:00AM
73750,483,1,429,12/20/2020,7485,64.52905811623246,0.13360053440213762,53,7.080828323313294,12/20/2020 11:00AM
74462,477,6,412,12/20/2020,7495,63.64242828552369,0.800533689126084,59,7.871914609739827,12/20/2020 11:00AM
74948,473,3,400,12/20/2020,11862,39.87523183274321,0.25290844714213456,70,5.901197099983139,12/20/2020 11:00AM
74859,456,5,338,12/20/2020,6032,75.59681697612731,0.8289124668435014,113,18.73342175066313,12/20/2020 11:00AM
74848,454,4,397,12/20/2020,7911,57.388446466944764,0.5056250790039186,53,6.699532296801921,12/20/2020 11:00AM
74015,448,6,383,12/20/2020,8834,50.71315372424723,0.6791940230925968,59,6.678741227077202,12/20/2020 11:00AM
73052,442,4,397,12/20/2020,6673,66.23707477896,0.5994305409860632,41,6.144163045107148,12/20/2020 11:00AM
74937,439,7,374,12/20/2020,5492,79.93445010924982,1.2745812090313182,58,10.56081573197378,12/20/2020 11:00AM
74834,438,12,368,12/20/2020,7712,56.79460580912863,1.5560165975103732,58,7.520746887966805,12/20/2020 11:00AM
73134,424,4,382,12/20/2020,5573,76.08110532926611,0.7177462766911897,38,6.818589628566302,12/20/2020 11:00AM
74730,424,1,366,12/20/2020,4800,88.33333333333333,0.20833333333333334,57,11.875,12/20/2020 11:00AM
74331,422,2,347,12/20/2020,7218,58.46494873926295,0.2770850651149903,73,10.113604876697146,12/20/2020 11:00AM
74959,416,1,373,12/20/2020,7150,58.18181818181818,0.13986013986013987,42,5.874125874125874,12/20/2020 11:00AM
74884,414,3,344,12/20/2020,5731,72.23870179724307,0.5234688536032106,67,11.69080439713837,12/20/2020 11:00AM
74108,413,1,360,12/20/2020,7612,54.256437204414084,0.13137151865475563,52,6.831318970047294,12/20/2020 11:00AM
73742,404,2,366,12/20/2020,4384,92.15328467153284,0.4562043795620438,36,8.211678832116789,12/20/2020 11:00AM
73077,402,3,288,12/20/2020,6808,59.048178613396004,0.44065804935370156,111,16.304347826086957,12/20/2020 11:00AM
73084,400,5,334,12/20/2020,6878,58.156440825821456,0.7269555103227683,61,8.868857225937774,12/20/2020 11:00AM
73128,399,0,338,12/20/2020,4757,83.87639268446499,0.0,61,12.823207904141265,12/20/2020 11:00AM
74020,398,5,322,12/20/2020,7371,53.99538732872066,0.678334011667345,71,9.6323429656763,12/20/2020 11:00AM
73737,397,2,374,12/20/2020,3521,112.75205907412666,0.5680204487361545,21,5.964214711729622,12/20/2020 11:00AM
73538,389,4,329,12/20/2020,6016,64.66090425531915,0.6648936170212766,56,9.308510638297872,12/20/2020 11:00AM
74352,386,0,328,12/20/2020,6756,57.1343990526939,0.0,58,8.584961515689757,12/20/2020 11:00AM
74103,377,0,358,12/20/2020,2134,176.66354264292409,0.0,19,8.903467666354265,12/20/2020 11:00AM
74126,374,3,340,12/20/2020,10472,35.714285714285715,0.28647822765469827,31,2.9602750190985483,12/20/2020 11:00AM
74047,373,6,291,12/20/2020,7317,50.97717643843105,0.8200082000820008,76,10.38677053437201,12/20/2020 11:00AM
73439,368,2,311,12/20/2020,7610,48.357424441524316,0.2628120893561104,55,7.227332457293035,12/20/2020 11:00AM
73527,365,2,329,12/20/2020,5284,69.07645722937168,0.3785011355034065,34,6.434519303557911,12/20/2020 11:00AM
74864,365,2,310,12/20/2020,5149,70.88755098077297,0.38842493688094776,53,10.293260827345117,12/20/2020 11:00AM
73049,359,3,298,12/20/2020,5858,61.28371457835439,0.5121201775349948,58,9.900990099009901,12/20/2020 11:00AM
74044,349,6,300,12/20/2020,7354,47.457166168071794,0.8158825129181398,43,5.847158009246669,12/20/2020 11:00AM
73460,347,3,279,12/20/2020,4609,75.28748101540464,0.6509004122369278,65,14.102842265133436,12/20/2020 11:00AM
73047,344,0,324,12/20/2020,5135,66.99123661148977,0.0,20,3.8948393378773125,12/20/2020 11:00AM
74036,342,3,267,12/20/2020,7378,46.35402548116021,0.4066142586066685,72,9.758742206560044,12/20/2020 11:00AM
74073,341,2,282,12/20/2020,5459,62.46565305000916,0.3663674665689687,57,10.441472797215608,12/20/2020 11:00AM
74016,340,5,293,12/20/2020,5697,59.6805336141829,0.877654906090925,42,7.37230121116377,12/20/2020 11:00AM
