Zip,Cases,Deaths,Recovered,ReportDate,TOT_POP,CS_RATE,DTH_RATE,Active,ACT_RATE,Date
73099,4917,16,4288,12/18/2020,68676,71.59706447667308,0.2329780418195585,613,8.925971227211836,12/18/2020 11:00AM
74012,4142,46,3594,12/18/2020,62429,66.3473706130164,0.7368370468852616,502,8.041134729052205,12/18/2020 11:00AM
73160,3606,21,3063,12/18/2020,59401,60.706048719718524,0.3535294018619215,522,8.787730846282049,12/18/2020 11:00AM
73072,3099,22,2764,12/18/2020,46675,66.39528655597213,0.47134440278521694,313,6.705945366898768,12/18/2020 11:00AM
73013,3091,28,2647,12/18/2020,52254,59.15336624947373,0.535844145902706,416,7.961113024840204,12/18/2020 11:00AM
73170,2922,30,2490,12/18/2020,37699,77.5086872330831,0.7957770763150216,402,10.66341282262129,12/18/2020 11:00AM
74133,2882,26,2504,12/18/2020,46067,62.5610523802288,0.5643953372262139,352,7.641044565524128,12/18/2020 11:00AM
74055,2779,9,2393,12/18/2020,45378,61.24113006302614,0.19833399444664815,377,8.30799065626515,12/18/2020 11:00AM
73119,2656,30,2329,12/18/2020,32119,82.6924873128055,0.9340265886235561,297,9.246863227373206,12/18/2020 11:00AM
73034,2614,11,2262,12/18/2020,44647,58.54816673012744,0.24637713620176047,341,7.637691222254574,12/18/2020 11:00AM
74014,2612,15,2219,12/18/2020,40100,65.13715710723191,0.3740648379052369,378,9.42643391521197,12/18/2020 11:00AM
73071,2591,37,2208,12/18/2020,42656,60.74174793698425,0.8674043510877719,346,8.111402850712677,12/18/2020 11:00AM
73159,2307,8,2011,12/18/2020,33816,68.22214336408801,0.2365744026496333,288,8.516678495386799,12/18/2020 11:00AM
73703,2216,13,2011,12/18/2020,30331,73.06056509841416,0.42860439814051626,192,6.330157264844549,12/18/2020 11:00AM
73505,2202,19,1921,12/18/2020,48713,45.20353909633978,0.3900396198140127,262,5.378441073224807,12/18/2020 11:00AM
74464,2196,8,1726,12/18/2020,31404,69.92739778372183,0.2547446185199338,462,14.711501719526176,12/18/2020 11:00AM
74074,2163,9,1952,12/18/2020,32812,65.92100451054492,0.274289893941241,202,6.156284286236742,12/18/2020 11:00AM
73012,2112,6,1814,12/18/2020,37639,56.11201147745689,0.15940912351550254,292,7.757910677754457,12/18/2020 11:00AM
73120,2111,29,1817,12/18/2020,35771,59.01428531491991,0.8107125884096056,265,7.408235721673982,12/18/2020 11:00AM
74820,2089,11,1781,12/18/2020,31480,66.35959339263025,0.34942820838627703,297,9.43456162642948,12/18/2020 11:00AM
73942,2082,15,1942,12/18/2020,13454,154.74951687230563,1.1149100639215104,125,9.29091719934592,12/18/2020 11:00AM
73701,2010,25,1820,12/18/2020,23646,85.00380614057346,1.0572612704051425,165,6.9779243846739405,12/18/2020 11:00AM
74017,2003,54,1652,12/18/2020,28375,70.59030837004406,1.9030837004405285,297,10.466960352422907,12/18/2020 11:00AM
74701,1990,14,1701,12/18/2020,25267,78.75885542407092,0.5540823999683382,275,10.8837614279495,12/18/2020 11:00AM
74136,1933,29,1717,12/18/2020,31835,60.71933406627925,0.9109470708339877,187,5.874038008481231,12/18/2020 11:00AM
74011,1900,12,1623,12/18/2020,27969,67.93235367728556,0.42904644427759303,265,9.474775644463513,12/18/2020 11:00AM
73069,1888,11,1697,12/18/2020,24416,77.32634338138926,0.45052424639580607,180,7.37221494102228,12/18/2020 11:00AM
73521,1841,33,1682,12/18/2020,20676,89.04043335267943,1.5960533952408589,126,6.094022054556007,12/18/2020 11:00AM
74008,1838,11,1602,12/18/2020,28808,63.80172174396001,0.38183837822826994,225,7.810330463760066,12/18/2020 11:00AM
74403,1825,22,1421,12/18/2020,30573,59.69319334052923,0.7195891799954208,382,12.49468485264776,12/18/2020 11:00AM
73109,1803,10,1622,12/18/2020,23144,77.90356031800899,0.4320774282751469,171,7.388524023505012,12/18/2020 11:00AM
74137,1761,12,1554,12/18/2020,28241,62.356148861584224,0.424914131935838,195,6.904854643957367,12/18/2020 11:00AM
73107,1744,8,1518,12/18/2020,25328,68.85660138976627,0.31585596967782686,218,8.607075173720784,12/18/2020 11:00AM
73401,1720,11,1456,12/18/2020,35952,47.84156653315532,0.3059635068980864,253,7.037160658655986,12/18/2020 11:00AM
73112,1714,17,1481,12/18/2020,33335,51.417429128543574,0.5099745012749363,216,6.47967601619919,12/18/2020 11:00AM
73162,1686,19,1461,12/18/2020,29747,56.67798433455474,0.6387198709113524,206,6.925068074091505,12/18/2020 11:00AM
74063,1680,17,1476,12/18/2020,31703,52.99183042614264,0.5362268555026338,187,5.898495410528972,12/18/2020 11:00AM
74037,1658,14,1477,12/18/2020,18419,90.01574461154242,0.7600846951517455,167,9.066724577881535,12/18/2020 11:00AM
73110,1654,16,1372,12/18/2020,33383,49.546176197465776,0.4792858640625468,266,7.968127490039841,12/18/2020 11:00AM
74501,1646,18,1411,12/18/2020,28016,58.75214163335237,0.6424900057110222,217,7.745573957738435,12/18/2020 11:00AM
73036,1646,11,1510,12/18/2020,20920,78.68068833652008,0.5258126195028681,125,5.975143403441683,12/18/2020 11:00AM
74006,1638,36,1417,12/18/2020,27191,60.24052076054577,1.3239674892427642,185,6.80372181971976,12/18/2020 11:00AM
74134,1606,8,1396,12/18/2020,16254,98.80644764365695,0.49218653869816664,202,12.427710102128707,12/18/2020 11:00AM
73064,1563,13,1385,12/18/2020,23526,66.43713338434074,0.5525801241179972,165,7.013516959959194,12/18/2020 11:00AM
73129,1561,14,1320,12/18/2020,19764,78.9819874519328,0.7083586318558996,227,11.485529245092087,12/18/2020 11:00AM
74463,1559,2,1508,12/18/2020,2145,726.8065268065268,0.9324009324009324,49,22.843822843822846,12/18/2020 11:00AM
74066,1556,22,1374,12/18/2020,33041,47.093005659635,0.6658394116400835,160,4.842468448291517,12/18/2020 11:00AM
73132,1551,15,1327,12/18/2020,28199,55.00195042377389,0.5319337565161885,209,7.411610340792227,12/18/2020 11:00AM
73127,1502,10,1296,12/18/2020,25134,59.75968807193443,0.39786743057213336,196,7.798201639213814,12/18/2020 11:00AM
74804,1502,13,1318,12/18/2020,20867,71.9796808357694,0.6229932429194422,171,8.194757272248047,12/18/2020 11:00AM
73533,1469,11,1238,12/18/2020,27582,53.25937205423827,0.3988108186498441,220,7.976216372996881,12/18/2020 11:00AM
73018,1456,18,1323,12/18/2020,20214,72.02928663302662,0.8904719501335707,115,5.689126348075591,12/18/2020 11:00AM
74105,1426,13,1236,12/18/2020,25046,56.9352391599457,0.5190449572786073,177,7.066996726024116,12/18/2020 11:00AM
