Zip,Cases,Deaths,Recovered,ReportDate,TOT_POP,CS_RATE,DTH_RATE,Active,Date
73622,1,0,1,08/24/2020,227,4.405286343612335,0.0,0,08/24/2020 11:00AM
73857,1,0,1,08/24/2020,681,1.4684287812041115,0.0,0,08/24/2020 11:00AM
73843,1,0,1,08/24/2020,859,1.1641443538998835,0.0,0,08/24/2020 11:00AM
73722,1,0,1,08/24/2020,499,2.004008016032064,0.0,0,08/24/2020 11:00AM
73661,1,0,1,08/24/2020,403,2.4813895781637716,0.0,0,08/24/2020 11:00AM
73444,1,0,0,08/24/2020,118,8.474576271186441,0.0,1,08/24/2020 11:00AM
74949,1,0,1,08/24/2020,297,3.3670033670033668,0.0,0,08/24/2020 11:00AM
73728,1,0,0,08/24/2020,1969,0.5078720162519045,0.0,1,08/24/2020 11:00AM
73739,1,0,1,08/24/2020,316,3.1645569620253164,0.0,0,08/24/2020 11:00AM
74837,1,0,0,08/24/2020,255,3.9215686274509802,0.0,1,08/24/2020 11:00AM
