Zip,Cases,Deaths,Recovered,ReportDate,TOT_POP,CS_RATE,DTH_RATE,Active,ACT_RATE,Date
73099,5734,18,5149,12/31/2020,68676,83.49350573708428,0.2621002970470033,567,8.256159356980604,01/02/2021 11:00AM
74012,4843,50,4248,12/31/2020,62429,77.57612647968091,0.8009098335709366,545,8.72991718592321,01/02/2021 11:00AM
73160,4203,24,3645,12/31/2020,59401,70.75638457265029,0.4040336021279103,534,8.989747647346004,01/02/2021 11:00AM
73013,3514,31,3123,12/31/2020,52254,67.2484403107896,0.5932560186779959,360,6.889424733034792,01/02/2021 11:00AM
73072,3482,28,3133,12/31/2020,46675,74.60096411355114,0.5998928762720943,321,6.877343331547937,01/02/2021 11:00AM
74133,3370,28,2981,12/31/2020,46067,73.15431870970544,0.607810363166692,361,7.836412182256279,01/02/2021 11:00AM
74055,3365,14,2900,12/31/2020,45378,74.15487681255235,0.3085195469170083,451,9.93873683282648,01/02/2021 11:00AM
73170,3339,32,2909,12/31/2020,37699,88.56998859386191,0.8488288814026897,398,10.557309212445954,01/02/2021 11:00AM
74014,3115,19,2719,12/31/2020,40100,77.68079800498754,0.47381546134663344,377,9.401496259351621,01/02/2021 11:00AM
73034,2932,11,2636,12/31/2020,44647,65.67070575850562,0.24637713620176047,285,6.383407619772885,01/02/2021 11:00AM
73071,2916,38,2586,12/31/2020,42656,68.36084021005252,0.8908477119279821,292,6.845461365341335,01/02/2021 11:00AM
73119,2901,30,2627,12/31/2020,32119,90.32037111989789,0.9340265886235561,244,7.5967495874715905,01/02/2021 11:00AM
73159,2628,9,2325,12/31/2020,33816,77.71469127040454,0.26614620298083747,294,8.694109297374025,01/02/2021 11:00AM
74464,2556,10,2179,12/31/2020,31404,81.39090561711885,0.3184307731499172,367,11.686409374601963,01/02/2021 11:00AM
73505,2543,24,2232,12/31/2020,48713,52.20372385194917,0.49268162502822654,287,5.891651099295876,01/02/2021 11:00AM
74820,2527,22,2137,12/31/2020,31480,80.27318932655655,0.6988564167725541,368,11.689961880559084,01/02/2021 11:00AM
73703,2517,14,2314,12/31/2020,30331,82.9844053938215,0.46157396722824834,189,6.2312485575813525,01/02/2021 11:00AM
74074,2417,10,2199,12/31/2020,32812,73.6620748506644,0.30476654882360116,208,6.3391442155309035,01/02/2021 11:00AM
73012,2380,8,2135,12/31/2020,37639,63.23228566114934,0.21254549802067005,237,6.2966603788623505,01/02/2021 11:00AM
73120,2365,34,2103,12/31/2020,35771,66.11500936512817,0.9504906208940204,228,6.373878281289312,01/02/2021 11:00AM
74017,2329,57,1976,12/31/2020,28375,82.07929515418502,2.0088105726872247,296,10.43171806167401,01/02/2021 11:00AM
74011,2320,13,1980,12/31/2020,27969,82.94897922700133,0.46480031463405913,327,11.691515606564412,01/02/2021 11:00AM
74701,2319,18,1987,12/31/2020,25267,91.77979182332686,0.712391657102149,314,12.427276685004156,01/02/2021 11:00AM
74403,2227,23,1881,12/31/2020,30573,72.842050174991,0.7522977790861217,323,10.564877506296407,01/02/2021 11:00AM
73942,2211,17,2108,12/31/2020,13454,164.33774342203063,1.263564739111045,86,6.392151033149993,01/02/2021 11:00AM
73701,2201,26,2027,12/31/2020,23646,93.08128224646875,1.0995517212213484,148,6.258986720798443,01/02/2021 11:00AM
74008,2184,14,1937,12/31/2020,28808,75.81227436823104,0.4859761177450708,233,8.088031102471536,01/02/2021 11:00AM
74136,2154,32,1948,12/31/2020,31835,67.66137898539344,1.0051829747133658,174,5.465682425003926,01/02/2021 11:00AM
73069,2078,13,1889,12/31/2020,24416,85.10812581913498,0.5324377457404981,176,7.208387942332897,01/02/2021 11:00AM
73401,2059,12,1768,12/31/2020,35952,57.27080551846907,0.33377837116154874,279,7.760347129506008,01/02/2021 11:00AM
74501,2035,18,1725,12/31/2020,28016,72.63706453455168,0.6424900057110222,292,10.422615648201027,01/02/2021 11:00AM
74137,2034,16,1817,12/31/2020,28241,72.02294536312453,0.5665521759144506,201,7.117311709925286,01/02/2021 11:00AM
74063,1997,20,1764,12/31/2020,31703,62.990884143456455,0.6308551241207456,213,6.718607071885941,01/02/2021 11:00AM
73112,1961,17,1714,12/31/2020,33335,58.827058647067645,0.5099745012749363,230,6.899655017249137,01/02/2021 11:00AM
73109,1953,11,1772,12/31/2020,23144,84.3847217421362,0.4752851711026616,170,7.345316280677497,01/02/2021 11:00AM
73521,1942,34,1811,12/31/2020,20676,93.9253240472045,1.6444186496420972,97,4.6914296769201,01/02/2021 11:00AM
74037,1928,14,1728,12/31/2020,18419,104.67452087518323,0.7600846951517455,186,10.098268092730333,01/02/2021 11:00AM
73110,1917,23,1632,12/31/2020,33383,57.42443758799389,0.688973429589911,262,7.848306024024204,01/02/2021 11:00AM
73107,1917,9,1714,12/31/2020,25328,75.68698673404927,0.3553379658875553,194,7.659507264687303,01/02/2021 11:00AM
73162,1903,20,1685,12/31/2020,29747,63.972837597068605,0.6723367062224762,198,6.6561333916025145,01/02/2021 11:00AM
73533,1854,12,1542,12/31/2020,27582,67.21775070698281,0.4350663476180118,300,10.876658690450293,01/02/2021 11:00AM
74006,1848,41,1655,12/31/2020,27191,67.96366444779522,1.5078518627487036,152,5.5900849545805595,01/02/2021 11:00AM
74134,1842,10,1655,12/31/2020,16254,113.32595053525286,0.6152331733727083,177,10.889627168696936,01/02/2021 11:00AM
74804,1805,16,1562,12/31/2020,20867,86.50021565150716,0.7667609143623904,227,10.878420472516414,01/02/2021 11:00AM
74066,1803,25,1627,12/31/2020,33041,54.56856632668502,0.7566356950455495,151,4.570079598075118,01/02/2021 11:00AM
73132,1763,19,1550,12/31/2020,28199,62.519947515869355,0.6737827582538388,194,6.879676584276038,01/02/2021 11:00AM
73064,1762,15,1620,12/31/2020,23526,74.89585989968546,0.6375924509053813,127,5.398282750998895,01/02/2021 11:00AM
73036,1758,13,1636,12/31/2020,20920,84.03441682600382,0.621414913957935,109,5.210325047801148,01/02/2021 11:00AM
73129,1741,14,1544,12/31/2020,19764,88.08945557579436,0.7083586318558996,183,9.25925925925926,01/02/2021 11:00AM
73127,1679,11,1492,12/31/2020,25134,66.80194159306119,0.43765417362934667,176,7.002466778069547,01/02/2021 11:00AM
74105,1664,18,1467,12/31/2020,25046,66.43775453166174,0.7186776331549948,179,7.146849796374671,01/02/2021 11:00AM
73018,1591,21,1459,12/31/2020,20214,78.7078262590284,1.0388839418224993,111,5.491243692490353,01/02/2021 11:00AM
74801,1584,11,1381,12/31/2020,22194,71.37064071370641,0.495629449400739,192,8.650986753176534,01/02/2021 11:00AM
74463,1564,2,1547,12/31/2020,2145,729.1375291375292,0.9324009324009324,15,6.993006993006993,01/02/2021 11:00AM
73044,1559,4,1355,12/31/2020,23525,66.26992561105207,0.17003188097768332,200,8.501594048884165,01/02/2021 11:00AM
74019,1557,10,1364,12/31/2020,18185,85.62001649711301,0.5499037668408029,183,10.06323893318669,01/02/2021 11:00AM
74075,1557,3,1368,12/31/2020,24891,62.55272990237436,0.12052549114137641,186,7.472580450765337,01/02/2021 11:00AM
74354,1524,19,1346,12/31/2020,17926,85.01617761910074,1.0599129755662167,159,8.869798058685706,01/02/2021 11:00AM
74115,1503,13,1350,12/31/2020,23347,64.37657943204694,0.5568167216344713,140,5.996487771448152,01/02/2021 11:00AM
74601,1499,7,1255,12/31/2020,19051,78.68353367277308,0.367434780326492,237,12.440291848196946,01/02/2021 11:00AM
74021,1487,6,1281,12/31/2020,19907,74.69734264329131,0.3014015170543025,200,10.046717235143417,01/02/2021 11:00AM
73020,1480,9,1280,12/31/2020,23966,61.754151714929485,0.37553200367186845,191,7.969623633480765,01/02/2021 11:00AM
73010,1453,8,1275,12/31/2020,19735,73.62553838358247,0.40537116797567774,170,8.614137319483152,01/02/2021 11:00AM
73139,1421,8,1251,12/31/2020,17563,80.90872857712236,0.4555030461766213,162,9.22393668507658,01/02/2021 11:00AM
74146,1395,6,1273,12/31/2020,16130,86.48481091134532,0.3719776813391197,116,7.191568505889647,01/02/2021 11:00AM
73108,1387,4,1253,12/31/2020,15156,91.5149115861705,0.2639218791237794,130,8.57746107152283,01/02/2021 11:00AM
73008,1382,14,1239,12/31/2020,20240,68.28063241106719,0.691699604743083,129,6.373517786561265,01/02/2021 11:00AM
73601,1362,15,1194,12/31/2020,10238,133.03379566321547,1.4651299081851923,153,14.944325063488963,01/02/2021 11:00AM
73135,1357,12,1178,12/31/2020,22790,59.5436594997806,0.5265467310223783,167,7.3277753400614305,01/02/2021 11:00AM
73003,1340,9,1189,12/31/2020,24147,55.49343603760302,0.37271710771524413,142,5.880647699507185,01/02/2021 11:00AM
73130,1327,14,1154,12/31/2020,20604,64.40496990875558,0.67947971267715,159,7.7169481654047765,01/02/2021 11:00AM
74960,1284,12,1025,12/31/2020,13497,95.13225161146921,0.8890864636585908,247,18.30036304363933,01/02/2021 11:00AM
74135,1266,14,1095,12/31/2020,20849,60.72233680272436,0.6714950357331287,157,7.5303371864358,01/02/2021 11:00AM
74145,1265,8,1115,12/31/2020,18580,68.08396124865448,0.43057050592034446,142,7.642626480086114,01/02/2021 11:00AM
74129,1260,12,1132,12/31/2020,19467,64.72491909385113,0.6164278008938203,116,5.95880207530693,01/02/2021 11:00AM
73096,1254,11,1139,12/31/2020,13684,91.63987138263666,0.8038585209003215,104,7.600116924875768,01/02/2021 11:00AM
73114,1226,9,1096,12/31/2020,18312,66.95063346439494,0.491480996068152,121,6.607688947138489,01/02/2021 11:00AM
73801,1216,7,1098,12/31/2020,15529,78.30510657479554,0.45076952797990855,111,7.147916800824264,01/02/2021 11:00AM
74429,1202,17,1021,12/31/2020,15208,79.03734876380852,1.1178327196212519,164,10.783798001052077,01/02/2021 11:00AM
73115,1181,8,1012,12/31/2020,21032,56.152529478889306,0.3803727653100038,161,7.655001901863827,01/02/2021 11:00AM
74112,1139,14,1016,12/31/2020,20892,54.5184759716638,0.6701129618992916,109,5.217308060501628,01/02/2021 11:00AM
74301,1138,6,1028,12/31/2020,11499,98.96512740238282,0.5217845030002609,104,9.044264718671188,01/02/2021 11:00AM
73644,1106,10,967,12/31/2020,14668,75.40223616034906,0.6817562039814562,129,8.794655031360787,01/02/2021 11:00AM
74070,1101,8,975,12/31/2020,15183,72.5153131792136,0.5269050912204439,118,7.771850095501548,01/02/2021 11:00AM
73507,1085,10,929,12/31/2020,22480,48.26512455516014,0.4448398576512455,146,6.494661921708185,01/02/2021 11:00AM
74107,1065,15,950,12/31/2020,19734,53.967771359075705,0.7601094557616296,100,5.067396371744198,01/02/2021 11:00AM
73501,1061,12,952,12/31/2020,20617,51.46238541009846,0.582043944317796,97,4.704855216568851,01/02/2021 11:00AM
74953,1060,9,930,12/31/2020,12052,87.95220710255559,0.7467640225688682,121,10.039827414537006,01/02/2021 11:00AM
74401,1057,12,868,12/31/2020,15972,66.17831204608065,0.7513148009015778,177,11.081893313298272,01/02/2021 11:00AM
74447,1055,14,892,12/31/2020,16391,64.36459032395828,0.8541272649624794,149,9.09035446281496,01/02/2021 11:00AM
73142,1041,16,925,12/31/2020,14302,72.78702279401482,1.1187246538945603,100,6.992029086841001,01/02/2021 11:00AM
74728,1038,27,902,12/31/2020,11342,91.51825074942691,2.3805325339446304,109,9.6102980074061,01/02/2021 11:00AM
74033,1019,9,892,12/31/2020,11999,84.92374364530377,0.7500625052087674,118,9.834152846070506,01/02/2021 11:00AM
74525,1009,2,879,12/31/2020,9492,106.30004214075011,0.21070375052675938,128,13.4850400337126,01/02/2021 11:00AM
74955,1008,6,887,12/31/2020,15122,66.65784949080809,0.39677291363576245,115,7.604814178018781,01/02/2021 11:00AM
73080,1002,11,868,12/31/2020,9436,106.18906316235693,1.1657481983891478,123,13.035184400169564,01/02/2021 11:00AM
74344,996,29,881,12/31/2020,15322,65.00456859417831,1.8927033024409345,86,5.612844276204151,01/02/2021 11:00AM
74745,992,15,876,12/31/2020,9499,104.43204547847142,1.5791135909043057,101,10.632698178755659,01/02/2021 11:00AM
